wl,PAL.LeafLitter.1,PAL.LeafLitter.2,PAL.LeafLitter,PAL.LeafLitter,PAL.trunk.1,PAL.trunk.2,PAL.trunk,PAL.trunk,PAL.GreenLeaf,PAL.GreenLeaf,SAN.GreenLeaf,SAN.GreenLeaf,SAN.trunk,SAN.trunk,SAN.trunk,SAN.trunk,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,SAN.LeafLitter,DAM.trunk,DAM.trunk,DAM.trunk,DAM.trunk,DAM.GreenLeaf,DAM.GreenLeaf,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,DAM.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.LeafLitter,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.GreenLeaf,ESQ.trunk,ESQ.trunk,ESQ.trunk,ESQ.trunk
1042.845,74.23,54.76,24.15,22.04,74.19,70.9,82.49,56.13,77.49,43.15,102.683,58.443,97.94,97.94,123.58,100.62,61.006,67.721,51.51,66.84,52.184,39.519,21.99,18.308,78.6,64.196,74.112,51.539,48.44,27.5,31.55,59.63,53.61,55.26,52.03,72.25,51.98,37.33,32.93,32.86,51.53,17.86,14.33,1.13,16.21
1043.272,74.65,55.2,24.2,21.98,74.37,71.34,81.16,55.75,77.96,43.63,104.63,57.81,96.9,96.9,124.34,102.07,61.193,67.263,51.79,65.92,50.675,38.872,21.15,17.972,78.78,63.971,76.254,48.821,48.2,27.7,30.82,60.2,52.82,54.65,51.65,71.75,50.77,37.53,32.04,32.61,52.16,19.58,16.66,1.19,16.73
1043.7,74.09,55.51,24.38,22.84,74.84,70.67,80.58,54.52,76.42,42.94,105.804,58.133,95.94,95.94,123.63,102.06,60.521,67.806,50.94,64.51,50.667,39.055,21.39,17.708,78.19,63.017,76.729,51.556,47.37,28.55,30.28,60.14,53.68,53.09,50.23,69.44,48.44,36.79,29.69,30.8,51.66,20.18,17.02,2.13,16.79
1044.128,75.66,55.08,24.51,23.39,75.64,71.44,80.96,54.95,76.85,42.3,106.224,57.673,96.98,96.98,126.27,102.27,60.633,67.677,50.73,62.77,52.206,37.783,19.79,17.424,77.66,62.381,77.25,52.784,47.22,29.6,30.23,60.94,54.8,52.47,48.62,68.26,47.93,37.17,31.15,31.22,51.49,20.88,16.21,2.64,16.01
1044.555,74.66,54.48,25.34,22.66,73.25,70.81,78.75,54.77,78.29,42.95,107.177,55.491,96.23,96.23,126.8,101.03,60,66.463,50.64,60.83,50.874,37.189,17.91,16.953,79.59,61.893,77.782,50,48.92,30.78,30.98,61.25,55.14,51.1,47.15,67.5,47.43,37.29,32.04,30.61,50.58,21.32,19.34,2.17,15.09
1044.983,73.89,54.39,24.67,22.68,72.75,70.51,78.61,54.2,78.31,42.89,110.882,53.623,97.03,97.03,127.03,100.81,59.119,65.901,50.07,58.94,50.446,37.807,18.86,19.369,79.3,62.5,77.606,49.821,49.27,31.13,31.81,61.64,55.78,51.68,46.95,66.99,47.37,37.52,32.31,30.23,50.72,21.71,18.24,1.94,15.28
1045.41,74.38,53.24,23.58,22.17,73.12,70.84,79.63,53.94,79.27,43.05,111.17,53.239,96.77,96.77,126.51,98.74,58.494,65.812,49.35,58.22,50.496,38.156,18.77,17.279,78.85,63.393,78.362,49.846,49.2,31.27,32.35,61.05,55.93,51.14,46.68,67.03,46.78,38.36,33.06,31.63,51.46,23.3,17.32,2.62,16.18
1045.838,73.16,52.56,22.14,20.89,74.57,70.95,79.7,52.99,78.89,43.58,113.011,52.234,97.55,97.55,127.3,99.14,57.517,64.673,47.74,56.73,49.491,37.7,17.64,17.999,78.37,62.906,74.296,51.865,49.7,32.28,33.13,61.52,55.92,52.44,46.71,68.03,46.95,39.36,34.12,34.02,51.71,23.29,17.91,3.44,16.72
1046.265,72.51,53.48,21.24,20.07,74.28,71.09,78.91,53.37,79.87,43.98,116.389,53.253,98.09,98.09,127.17,99.71,55.846,63.362,46.74,56.82,50.238,39.883,18.18,18.954,78.68,62.328,74.861,53.253,49.47,31.98,32.65,61.11,56.37,50.43,45.6,65.29,45.03,36.55,32.5,34.25,49.16,22.75,20.32,3.61,16
1046.693,71.09,54.33,20.6,20.78,72.97,71.13,79.46,54.62,80.57,44.12,118.339,51.515,98.12,98.12,127.14,98.89,56.639,63.318,46.45,56.5,51.287,40.331,16.19,19.702,78.5,62.127,76.526,52.158,49.86,31.61,32.37,60.58,56.32,48.92,43.86,62.54,43.92,34.6,31.16,35.55,46.38,22.88,19.69,3.53,14.05
1047.12,73.31,54.72,20.86,20.51,72.6,70.66,80.4,55.65,80.47,43.86,121.226,56.273,97.44,97.44,126.56,97.67,58.033,63.203,45.28,55.43,49.592,40.549,15.9,19.53,78.04,61.453,74.475,53.839,50.57,30.88,32.14,60.89,56.08,48.84,43.2,63.54,44.38,34.09,30.67,35.76,44.56,22.26,21.64,3.24,12.82
1047.548,73.63,54.75,21.34,20.92,72.62,69.66,81.76,55.47,81.06,43.83,125.953,54.862,99.17,99.17,128.53,100.03,58.139,62.202,47.47,55.79,49.962,40.732,17.32,19.846,79.61,60.421,74.618,52.156,51.07,31.03,32.47,59.55,56.57,47.91,42.72,64.47,43.65,32.97,29.65,35.21,41.96,23.29,20.64,3.41,12.63
1047.975,73.53,55.52,21.34,20.88,72.79,69.28,83.34,55.3,82.26,45.03,125.274,55.121,102.72,102.72,130.67,101.96,57.229,62.215,47.79,55.14,51.455,39.548,17.66,20.353,81.53,59.821,73.311,51.934,52.74,32.75,34.1,59.08,58.18,45.93,41.86,64.24,42.25,32.49,26.9,35.16,40.1,20.43,19.97,2.78,10.82
1048.402,72.17,55.62,21.31,20,72.65,69.65,82.95,55.77,83.09,45.61,125.114,54.869,105.87,105.87,132.14,102.27,57.218,62.497,47.76,56.02,51.149,38.659,17.22,19.876,81.98,60.169,72.628,49.017,53.61,33.15,34.53,59.36,58.92,45.3,41.76,64.67,42.47,32.59,27.12,35.68,41.06,20.15,20.72,2.08,10.39
1048.83,70.79,54.49,19.59,18.55,70.94,68.07,80.78,54.2,82.42,46.3,124.638,52.565,104.43,104.43,128.98,100.17,56.794,62.497,49.29,57.76,50.604,41.683,18.48,20.1,84.23,60.934,69.687,48.252,53.58,33.06,34.18,59.47,58.53,44.93,42.91,64.94,42.66,32.81,26.87,36.53,39.5,18.48,21.25,1.44,11.09
1049.257,71.12,55.33,17.8,18.22,72.93,68.43,81.05,53.31,82.52,46.95,126.329,53.726,106.03,106.03,129.9,102.84,56.556,62.596,49.92,57.93,50.234,42.974,18.59,19.466,84.26,62.144,68.956,48.206,53.5,32.95,33.78,59.26,58.02,44.61,44.91,64.45,41.95,34.08,26.57,37.4,37.66,17.71,16.99,1.5,12.15
1049.684,70.8,55.53,18.45,18.7,73.23,68.88,79.46,54.22,82.41,46.05,129.402,55.85,110.41,110.41,134.89,107.04,55.404,62.644,50.55,58.01,51.666,42.232,17.82,17.243,83.03,61.844,70.444,48.886,51.76,31.7,32.64,59.12,57.78,41.94,45.29,62.37,40.06,33.58,25.59,36.57,36.93,16.47,18.45,1.14,11.82
1050.111,73.11,56.72,20.32,17.47,73.74,69.59,79.44,54.92,82.03,45.01,128.954,59.542,111.57,111.57,134.92,107.94,54.526,62.799,51.65,59.34,52.653,42.851,17.28,20.443,83.55,60.415,69.335,50.842,50.89,30.68,31.71,60.92,57.72,42.72,44.47,61.11,40.73,34.32,24.41,36.49,36.12,12.37,18.17,-0.04,11.77
1050.538,71.78,55.74,20.33,17.25,71.37,68.85,77.9,55.14,82.93,43.93,129.545,60.212,111.33,111.33,135.7,109.26,55.146,63.662,52.96,59.91,52.071,42.295,16.92,20.816,84.12,60.663,72.062,49.448,51.28,29.16,30.95,60.72,57.75,42.13,44.26,60.01,40.83,33.22,23.24,35.3,36.95,12.73,18.05,-0.49,11.11
1050.966,72.05,55.09,21.07,18.17,70.98,69.23,78.21,55.1,82.34,42.49,130.322,60.951,110.41,110.41,135.56,108.27,55.149,65.532,53.17,58.78,51.173,40.171,17.31,19.809,83.61,60.818,73.292,49.129,50.81,29.86,29.29,60.29,57.44,40.73,44.56,60.02,41.01,34.25,22.92,33.22,37.59,13.37,16.94,-0.86,10.88
1051.393,74.05,53.68,21.43,18.16,72.14,68.93,77.13,53.98,81.35,42.04,130.648,62.476,111,111,136.49,106.77,52.298,65.561,53.79,58.53,51.186,40.729,17.02,17.921,82.99,59.156,75.8,50.282,49.46,30.35,26.92,61.19,57.73,40.1,46.01,59.24,40.29,35.37,22.73,31.41,37.63,13.49,16.23,-0.22,11.72
1051.82,75.47,53.58,22.11,18.23,72.82,70.47,76.3,54.56,80.57,41.53,131.554,58.983,113.59,113.59,140.25,109.36,50.059,64.663,55.46,60.22,50.065,39.454,15.71,17.424,81.89,58.106,78.607,48.004,47.43,30.1,25.78,61,56.89,40.16,45.56,58.06,39.75,35.03,22.71,31.01,37.89,13.51,13.08,-1.06,10.6
1052.247,74.09,54.22,21.29,18.64,72.31,70.68,76.02,55.62,81.1,41.31,132.284,59.813,112.77,112.77,138.7,109.23,48.797,64.982,53.75,60.11,50.065,39.922,14.82,17.154,82.49,58.031,78.325,48.451,45.87,30.91,26.02,62.19,55.51,40.75,45.65,55.95,38.89,33.13,21.84,28.92,38.87,12.99,15.17,-1.16,9.64
1052.674,75.13,54.2,20.67,19.06,71,71.17,73.94,57.11,80.17,40.73,132.594,62.449,111.86,111.86,137.52,107.57,48.431,64.819,51.88,60.43,51.297,40.659,16.18,18.567,79.59,57.192,77.38,50.051,44.47,29.57,25.07,63.59,54.29,41.41,45.08,55.63,38.38,31.66,22.33,28.11,38.8,13.1,14.16,-1.27,9.71
1053.101,77.24,53.85,19.33,18.64,71.29,72.32,74.86,58.75,80.23,39.95,134.927,63.439,109.2,109.2,136.62,106.58,48.073,63.984,50.93,59.09,50.723,39.544,16.94,19.774,78.24,56.327,79.124,52.547,44.47,27.8,24.4,63.14,53.56,41.72,44.36,55.84,37.75,32.14,23.08,27.15,38.23,13.13,13.35,-1.3,9.73
1053.528,77.53,55.95,20.91,18.69,73.5,72.85,76.04,60.49,80.48,39.02,139.621,66.581,110.22,110.22,138.5,109.26,47.848,64.782,50.85,58.32,50.022,38.577,17.25,20.773,76.69,55.949,82.846,55.031,44.9,26.37,24.83,61.82,52.39,41.06,41.8,54.13,36.68,31.33,21.59,25.42,38.25,14.28,14.84,-0.91,8.87
1053.955,76.2,55.94,21.25,19.32,72.74,72.33,77.1,61.33,80.16,37.92,136.576,65.727,113.14,113.14,140.24,111.1,48.009,66.024,50.93,58.73,51.014,37.99,14.42,19.627,75.74,55.774,81.793,55.482,44,25.68,25.63,61.4,52.74,41.09,39.37,54.71,36.91,30.35,20.45,24.85,39.49,15.87,17.26,-0.79,8.31
1054.382,77.23,54.8,20.14,18.98,72.62,71.84,77.98,61.61,78.81,37.4,132.647,67.308,110.28,110.28,135.89,107.8,48.631,65.572,51.05,59.02,48.837,37.984,10.69,18.945,76.07,54.613,78.834,58.173,44.17,25.35,25.78,62.67,54.23,40.9,38.87,55.58,37.66,30.6,20.57,24.62,38.84,15.79,15.63,-0.15,8.03
1054.809,75.3,55.98,19.61,20.86,72.02,71.19,77.62,59.94,76.82,37.5,131.647,64.869,108.43,108.43,134.86,107.55,49.3,66.482,52.54,58.53,47.067,38.293,12.74,15.996,75.34,54.887,79.32,55.9,44.68,25.31,26.01,62.45,54.54,39.17,39.41,56.19,36.76,29.82,22.08,23.91,36.96,18.45,15.62,0.28,7.1
1055.235,77.14,58.89,21.02,22.12,72.9,72.19,78.91,59.67,75.82,38.12,127.502,65.966,110.09,110.09,136.2,108.73,49.482,66.656,52.29,57.62,46.252,38.425,12.69,14.857,75.74,54.678,79.188,56.447,44.19,24.99,26.57,61.85,53.99,37.52,38.33,57.17,35.47,29.28,22.38,22.43,34.23,19.09,14.46,-0.16,6.91
1055.662,76.73,59.36,21.04,21.25,72.68,69.89,78.56,59.41,74.88,38.41,128.021,64.504,113.77,113.77,140.29,111.49,50.033,64.987,49.79,58.33,45.916,37.132,11.57,13.805,75.97,53.816,78.061,54.687,44.58,24.62,27.36,61.13,53.96,37.55,37.12,57.23,35.27,28.99,23.57,21.63,33.09,16.14,13.41,-0.16,6.63
1056.089,76.95,60.54,21.21,21.46,72.34,70.53,79.81,59.47,74.96,38.43,128.33,68.522,114.35,114.35,142.33,114.26,51.381,64.359,47.71,59.9,47.133,37.172,12.05,14.698,76.59,53.801,72.013,53.513,46.14,24.54,30.57,61.17,55.32,37.93,35.6,58.94,35.64,27.71,24.25,21.49,33.34,16.33,12.27,-0.82,6.82
1056.516,74.69,60.4,20.49,21.87,70.83,70.81,80.11,58.57,75.94,38.92,129.828,67.972,112.2,112.2,140.53,112.47,52.027,64.59,46.09,60.5,47.581,37.019,11.83,13.953,78.69,53.539,68.956,53.226,47.44,25.5,33.2,60.76,55.72,36.52,35.33,59.99,36.04,28.65,24.39,21.21,33.15,16.6,16.22,-0.05,7.32
1056.942,73.95,60.76,19.73,21.89,71.35,69.92,79.92,57.53,74.91,37.55,131.811,70.684,113.84,113.84,141.6,113.84,51.704,64.732,44.15,59.64,48.837,34.884,10.21,13.711,78.09,53.863,67.583,56.489,47.87,25.72,32.97,60.67,56.92,36.48,36.64,61.34,38.04,31.79,25.11,22.69,32.88,15.99,14.88,-0.12,8.42
1057.369,73.12,59.05,20.24,20.71,72.05,68.48,81.17,55.98,73.76,35.24,128.406,68.671,112.63,112.63,142.34,113.05,51.88,64.183,44.03,59.75,48.208,35.117,9.35,13.949,79.66,54.699,66.972,55.785,46.92,25.84,32.91,60.68,56.94,37.45,36.65,62.54,39.12,32.68,25.73,23.06,32.28,16.04,14.36,0.2,9.95
1057.796,72.39,60.11,22,22.34,71.22,69.17,79.71,53.77,74.66,35.41,126.475,68.57,113.1,113.1,143.68,112.49,52.108,62.701,45.9,59.11,47.349,35.967,7.49,14.268,81.56,55.262,65.893,53.846,45.32,27.72,33.67,60.85,56.29,37.35,37.38,65.38,41.23,33.16,25.9,24.84,32.81,15.94,15.73,0.34,10.2
1058.222,71.53,60.22,21.31,23.38,70.49,68.57,78.71,52.36,75.73,34.33,124.304,68.75,113.1,113.1,145.26,112.59,51.097,60.589,46.03,57.69,48.294,36.64,5.86,11.328,82.48,55.156,68.058,50.255,43.49,28.55,34.34,60.78,57.03,39.43,39.66,66.79,43.08,33.63,26.21,25.41,33.68,13.36,12.63,0.14,10.12
1058.649,73.65,60.11,21.74,24.19,71.4,71.51,79.9,52.9,74.86,35.15,122.259,70.007,110.27,110.27,145.07,110.97,49.932,59.332,44.61,57.9,47.062,36.004,7.92,11.938,82.3,54.103,71.221,48.592,44.63,28.23,34.18,60.93,58.76,40.06,38.35,65.07,43.33,32.47,26.68,25.09,31.85,13.15,7.89,-0.12,9.99
1059.076,73.26,60.35,21.46,23.16,72.59,73.49,80.53,52.61,76.8,37.08,122.395,62.834,112.94,112.94,150.22,116.01,49.372,59.24,44.11,58.51,47.445,34.965,11.29,12.74,82.95,55.003,72.688,46.95,45.87,29.31,35.78,60.33,59.71,41.21,37.74,65.26,44.85,32.7,27.16,26.97,33.01,14.97,10.21,-0.06,10.82
1059.502,70.71,60.2,19.69,21.43,72.8,72.74,80.9,52.09,77.66,37.61,126.33,61.005,115.37,115.37,151,117.65,48.498,58.977,43.56,59.45,50.618,36.11,10.45,14.538,83.09,56.199,72.027,48.791,46.1,30.1,37.62,59.21,59.96,42.41,37.28,64.79,45.34,32.16,27,27.62,35.06,15.12,12.45,0.08,12.23
1059.929,72.61,60.11,19.16,20.65,74.02,73.67,81.87,52.96,77.6,37.07,127.548,63.571,117.32,117.32,150.2,116.17,48.404,58.802,44.27,60.98,51.444,35.056,11.31,15.469,80.7,56.072,69.673,51.406,47.5,31.81,38.07,58.22,59.08,43.27,37.65,64.68,45.02,32.83,28.38,28.03,36.08,14.5,12.97,-0.9,12.88
1060.355,72.9,58.63,18.19,21.02,75.25,75.78,81.04,52.32,80.4,38.51,126.749,61.533,118.96,118.96,151.91,118.04,49.386,59.357,47.57,60.2,50.365,34.549,11.84,15.97,81.08,56.528,67.848,50.467,50.23,32.38,39.5,59.51,61.04,44.21,37.88,64.94,44.57,31.72,26.37,28.95,37.2,17.61,14.09,-1.28,12.21
1060.782,72.01,58.22,18.27,20.93,76.09,76.17,80.66,51.67,81.02,37.07,127.813,54.21,118.47,118.47,150.82,117.65,48.924,59.978,50.93,59.19,49.499,35.984,12,17.028,81.69,58.049,68.506,48.64,49.83,31.25,38.82,58.98,60.73,43.87,37.96,63,43.81,31.72,26.57,29.87,37.78,17.93,17.06,-0.63,13.02
1061.208,72.21,59.16,18.15,21.35,77.26,76.28,80.61,51.01,81.66,35.09,126.996,55.612,122.96,122.96,155.54,120.91,49.009,60.486,53.58,58.16,52.317,37.302,12.35,19.929,79.37,58.388,65.556,48.108,48.85,30.53,36.57,57.26,58.25,46.21,38.82,64.42,45.05,30.5,26.95,31.1,38.19,17.41,12.95,-0.72,13.38
1061.634,74.96,58.97,18.95,20.35,76.8,78.42,79.43,51.16,82.64,33.81,125.823,49.68,123.75,123.75,156.27,120.69,50.115,59.809,53.91,57.4,49.822,38.639,12,19.591,76.77,57.685,64.401,43.79,49.39,29.5,36.98,56.7,57.16,47.87,37.65,66.09,45.34,27.92,26.16,31.71,39.92,18.82,13.47,-1.61,12.64
1062.061,76.58,60.36,19.32,23.11,76.3,78.94,78.61,51.92,83.53,33.92,131.981,46.128,126.45,126.45,158.67,124.99,49.712,59.977,54.74,58.94,48.683,40.838,12.85,20.167,75.52,56.9,63.597,41.099,48.86,28.49,38.33,54.61,55.81,46.34,37.74,64.19,45.88,28.53,25.94,31.84,39.11,20.69,16.15,-0.85,11.38
1062.487,76.52,59.61,18.17,23.63,75.78,77.46,80.83,53.7,83.57,34.48,128.66,47.657,128.55,128.55,161.98,129.59,48.648,59.93,54.71,59.86,48.401,41.567,12.62,21.185,73.77,55.454,64.133,41.365,49.56,28.5,38.4,52.57,52.71,46.71,36.26,59.95,44.37,25.68,23.65,31.71,36.21,17.33,13.84,-1.4,10.24
1062.913,76.9,58.84,18.34,22.89,76.21,77.79,81.28,55.24,82.79,35.73,124.862,49.139,130.24,130.24,162.82,129.42,49.212,59.693,55.49,60.11,49.872,39.514,13.45,22.929,72.29,53.108,57.2,46.623,50.85,28.68,37.15,53.68,52.16,45.57,36.18,59.27,44.05,24.97,22.65,30.78,36.78,17.64,17.03,-1.2,9.49
1063.34,76.8,58.57,18.46,21.45,75.33,74.07,79.92,53.63,84.66,36.61,125.186,50.823,131.4,131.4,164.44,130.09,49.393,59.061,57.63,60.88,52.655,41.386,13.64,23.295,73.66,52.827,55.534,50.757,50.07,29.81,37.92,54.82,50.26,45.66,39.2,62.26,45.59,26.18,23.69,31.69,39.99,17.07,20.39,-0.49,11.16
1063.766,76.55,60.08,19.74,22.63,74.77,74.6,81.63,52.68,84.37,36.46,123.459,56.685,129.76,129.76,163.69,128.37,49.194,58.582,58.84,60.26,50.778,42.348,13.39,23.567,74.21,51.986,52.449,47.34,49.8,30.98,37.01,53.13,47.53,44,38.77,63.43,43.92,24.78,22.37,30.06,38.73,16.82,20.71,-3.53,8.79
1064.192,77.95,59.24,21.64,23.44,75.67,75.24,79.67,53.37,85.3,36.67,124.796,56.085,127.44,127.44,165.56,128.11,49.92,56.56,58.66,58.02,48.288,39.726,13.64,21.727,74.06,50.198,51.844,45.674,49.63,31.71,34.62,53.01,46.06,43.12,38.84,64.92,43.91,24.65,21.46,28.98,38.27,19.29,21.36,-2.75,8.12
1064.618,78.46,58.73,20.7,22.91,73.5,74.26,79.6,51.65,86.11,36.5,126.857,50,125.16,125.16,165.88,128.35,50.04,55.551,59.05,58.21,47.518,41.56,15.34,22.579,75.69,51.126,52.439,44.167,48.08,30.66,31.88,54.79,45.85,44.5,38.87,65.73,44.08,23.38,19.61,28.47,36.84,21.65,22.77,-2.48,8.07
1065.044,79.05,62,21.17,22.44,73.11,75.63,82.02,52.29,84.37,34.37,126.497,52.422,124.26,124.26,164.36,128.57,48.52,54.245,59.13,58.98,48.449,43.441,16.19,24.382,76.07,52.278,54.739,47.934,45.52,30.34,28.99,54.17,44.79,43.41,37.96,66.27,43.77,22.94,20.25,27.75,34.95,21.68,23.73,-2.17,8.01
1065.47,76.72,61.51,20.72,21.76,71.74,74.06,82.19,53.53,82.12,34.61,124.539,56.172,125.1,125.1,164.18,130.49,49.209,55.268,59.74,58.66,47.657,40.88,19.05,25.645,74.87,52.347,54.152,49.744,44.44,29.7,27.05,54.02,45.23,43.57,39.26,70.12,44.3,24.93,19.68,26.39,35.77,19.45,20.05,-3.16,6.33
1065.896,75.89,58.83,19.35,19.63,70.22,73.24,79.63,54.76,81.61,36.98,120.787,55.515,124.02,124.02,165,131.3,49.612,54.849,60.78,59.33,44.838,40.144,21.8,24.87,76.6,53.007,57,51.278,45.16,30.84,29.38,54.66,47.08,44.59,41.54,73.68,43.6,27.45,19.1,24.37,35.5,17.34,19.7,-2.44,6.99
1066.323,70.44,56.66,17.91,18.14,69.25,72.22,77.69,52.58,83.45,40.37,121.719,57.381,125.04,125.04,168.39,133.9,48.978,54.184,61.57,61.8,45.813,40.816,24.35,23.722,79.48,52.7,61.22,54.58,46.42,34.3,31.48,55.17,48.13,40.88,41.28,70.9,41.52,28.86,19.88,23.03,32.78,14.68,19.95,-2.59,5.83
1066.749,68.33,56.9,18.46,16.94,71.07,72,78.98,52.74,83.79,41.9,119.856,61.164,126.26,126.26,168.47,134.97,47.508,53.894,64,62.5,46.049,40.517,23.04,19.392,80.79,52.47,66.517,59.617,48.21,36.85,31.77,56.5,50.08,41.3,40.34,70.35,40.04,27.88,19.32,21.49,33.89,13.13,19.2,-3.86,5.76
1067.175,69.94,57.54,19.76,16.44,71.97,72.86,77.99,53.15,82.39,42.06,122.464,62.968,126.76,126.76,169.64,135.28,48.484,54.785,64.34,62.38,47.273,40.655,22.03,16.8,81.74,52.467,62.321,59.366,48.79,37.24,31.93,58.57,52.78,42.08,40,73.77,39.6,31.51,20.65,21.12,34.61,16.92,21.34,-3.58,7.27
1067.6,71.3,59.88,20.89,17.82,72.2,73.1,78.4,52.66,81.45,42.39,130.595,55.752,124.48,124.48,171.58,136.98,49.783,54.195,61.01,62.05,44.128,41.94,23.45,16.55,82.28,53.174,65.2,53.776,49.58,38.36,33.4,58.67,54.74,41.89,37.39,76.7,36.79,30.06,20.98,21.74,35.15,18.35,20.47,-4.16,8.05
1068.026,70.11,61.95,22.38,19.79,72.4,75.32,81,55.51,79.31,39.71,133.923,52.486,122.42,122.42,168.16,136.37,49.901,54.089,60.28,61.47,43.727,42.333,28.57,21.195,81.65,52.523,66.828,52.344,49.14,37.92,32.38,56.87,55.76,40.69,34.23,76.18,33.11,28.49,17.86,20.43,34.67,20.46,21.53,-4.03,6.69
1068.452,71.46,61.97,22.83,20.83,71.04,72.96,78.87,58.16,78.49,38.84,132.132,52.054,125.84,125.84,171.13,138.63,51.23,55.595,60.67,61.62,47.823,41.788,28.58,22.501,80.8,50.901,66.797,56.311,48.29,35.31,31.12,57.96,56.4,42.77,32.49,75.73,31.48,27.06,21.27,19.6,33.61,20.2,20.47,-1.17,7.37
1068.878,71.07,61.4,21.61,19.76,69.88,72.06,79.18,59.33,76.96,35.95,124.976,53.244,131.28,131.28,175,141.69,51.197,55.084,58.79,62.35,49.464,40.965,27.48,23.868,80,50.599,70.579,56.823,46.7,33.09,29.75,59.66,57.71,42.39,30.17,77.4,30.74,28.11,21.13,18.3,34.57,16.12,18.1,-1.91,6.79
1069.304,69.1,61.03,21.8,20.41,71.23,71.27,78.29,58.6,75.8,33.54,124.754,53.957,133.38,133.38,176.09,143.5,49.842,53.88,58.92,62.48,52.901,39.864,25.91,24.779,81.61,49.666,70.726,57.078,45.79,31.15,31.62,59.82,58.75,39.28,27.92,71.45,31.16,27.5,21.06,16.11,36.2,12.36,15.78,-1.77,6.34
1069.73,67.24,57.63,20.63,20.52,69.14,70.53,74.64,56.01,77.59,34.48,124.602,56.955,136.13,136.13,177.84,143.93,49.94,54.742,58.72,61.78,53.55,39.728,24.15,23.893,82.76,49.09,66.667,54.096,45.55,28.59,33.4,59.11,57.54,39.32,28.31,69.25,34.34,29.63,22.82,19.27,38.64,10.46,14.37,-1.81,8.16
1070.156,66.57,57.23,20.21,19.86,70.45,70.25,72.2,53.76,79.52,34.69,123.879,51.584,139.18,139.18,180.61,142.61,48.534,53.094,55.45,61.17,54.799,39.474,20.64,21.538,83.37,47.582,67.784,49.959,46.75,30.05,34.09,58.95,55.76,37.22,26.36,67.58,35.99,28.25,22.71,20.61,37.98,11.23,15.19,-2.19,8.13
1070.581,68.7,59.15,21.59,21.3,72.41,69.12,74.13,52.43,78.89,33.42,122.809,49.828,138.3,138.3,176.23,139.13,46.043,53.998,51.54,59.7,56.566,40.559,22.06,21.291,84.4,47.224,67.021,48.967,47.22,29.69,32.61,60.36,54.83,34.34,22.97,62.28,35.1,25.39,22.58,20.7,40.65,14.52,15.13,-3.1,7.73
1071.007,72.75,60.59,23.17,24.51,73.27,68,77.3,53.11,75.44,32.54,117.994,53.962,140.28,140.28,177.91,140.2,46.05,55.546,52.15,58.32,56.522,38.084,21.52,20.458,82.33,46.81,70.313,48.624,45.31,26.25,30.26,59.85,53.63,38.26,24.26,62.69,38.56,24.9,23.78,23.6,44,15.12,13.78,-2.06,8.47
1071.433,71.43,61.07,21.75,24.35,70.92,66.96,74.67,52.51,74.73,29.77,117.111,52.327,140.45,140.45,178.3,138.02,48.668,56.578,52.47,56.33,58.327,35.538,22.03,23.966,81.29,46.699,66.161,44.337,43.71,24.11,26.21,59.63,52.64,39.62,24.83,62.36,38.41,26.21,23.97,24.73,45.71,18.42,13.53,-1.58,8.25
1071.858,69.67,58.91,22.43,24.79,70.91,67.08,73.75,51.99,75.33,28.45,118.435,53.045,143.47,143.47,179.79,139.77,47.514,57.292,54.59,57.25,61.116,37.131,26.88,27.454,80.68,45.95,69.852,50.485,44.27,23.86,23.46,61.55,51.64,38.27,25.74,61.47,38.09,26.93,22.38,23.13,45.14,18.95,11.71,-3.06,7.35
1072.284,69.34,56.3,23.09,24.78,71.32,68.35,74.51,52.13,76.99,26.38,118.545,61.338,145.91,145.91,177.17,141.04,45.797,58.26,57.14,59.53,59.204,37.52,24.5,25.801,79.2,45.469,71.756,53.067,43.29,21.59,20.58,62.75,50.83,40.18,28.99,61.57,41.65,30.79,22.95,24.42,44.46,19.12,13.1,-2.82,8.03
1072.71,67.36,55.25,21.39,23.08,71.99,67.24,71.93,48.68,79.02,26.54,123.007,62.196,147.39,147.39,178.32,143.54,46.542,58,58.56,60.41,59.476,37.904,19.54,21.628,78.53,44.775,71.178,51.02,42.64,20.72,19.98,62.81,50.77,42.34,34.82,62.28,46.23,33.41,24.75,25.31,46.48,13.11,9.76,-3.31,8.85
1073.135,65.58,53.42,21.38,23.19,71.01,67,70.12,47.02,80.03,27.26,130.152,61.488,143.58,143.58,177.81,141.96,46.056,55.998,58.29,60.87,61.758,40.864,20.76,21.847,79.91,46.527,70.348,57.116,42.36,20.97,21.98,61.26,49.52,43.26,37.19,60.15,48.8,36,22.73,25.84,46.15,13.96,6.77,-4.35,9.98
1073.561,65.46,52.03,20.5,24.07,70.48,67.7,69.59,43.62,81.07,31.46,131.188,62.147,144.86,144.86,179.67,144.5,45.519,56.868,59.94,61.37,59.276,43.755,19.47,20.087,81.61,47.571,68.56,59.887,43.5,23.08,24.82,61.31,50.88,44.82,39.34,59.07,49.67,36.41,22.97,27.92,42.97,15.64,8.58,-5.21,10.54
